1634,1.168,NaN,250,2009
1635,0.3,NaN,242,2010
1636,0.588,NaN,300,2010
1637,0.884,NaN,NaN,2010
1638,1.071,NaN,NaN,2010
1639,0.58,NaN,NaN,2010
1640,1.028,NaN,250,2010
1641,0.244,NaN,70,2010
1642,0.478,NaN,360,2010
1643,3.6,NaN,NaN,2010
1644,4.1,NaN,116.14,2010
1645,0.59,NaN,120,2010
1646,0.72,NaN,NaN,2011
1647,2.303,NaN,450,2011
1648,1.8,NaN,343,2010
1649,2.691,NaN,110,2010
1650,0.28,NaN,230,2011
1651,0.92,NaN,180,2010
1652,0.5,NaN,160,2012
1653,1.78,NaN,80,2011
1654,0.889,NaN,NaN,2011
1655,1.007,NaN,NaN,2011
1656,2.101,NaN,NaN,2011
1657,1.14,NaN,200,2012
1658,0.98,NaN,NaN,2011
1659,0.378,NaN,170,2012
1660,1.468,NaN,230,2011
1661,0.46,NaN,140,2012
1662,0.636,NaN,200,2012
1663,0.57,NaN,330,2012
1664,0.571,NaN,255,2012
1665,0.672,NaN,455,2012
1666,0.89,NaN,300,2012
1667,0.863,NaN,125,2012
1668,0.514,NaN,400,2012
1669,2.06,NaN,480,2012
1670,0.57,NaN,160,2012
1671,0.38,NaN,330,2012
1672,1.271,NaN,350,2012
1673,1.55,NaN,310,2013
1674,2.32,NaN,380,2012
1675,0.42,NaN,225,2012
1676,2.242,NaN,345,2012
1677,1.5461,NaN,340,2012
1678,1.07,NaN,260,2013
1679,1.76,NaN,93,2012
1680,0.89,NaN,550,2012
1681,0.9,NaN,240,2012
1682,0.554,NaN,60,2012
1683,1.49,NaN,470,2014
1684,7.5,NaN,19.2,2011
1685,4.01,NaN,3200,2012
1686,1.12,NaN,1000,2014
1687,22,NaN,10.1,2012
1688,0.92,NaN,172,2006
1689,0.565,NaN,148,2007
1690,11.79,NaN,174,2007
1691,1.78,NaN,293,2008
1692,1.059,NaN,260,2008
